0425_2018_224_007,19:52,77,0,Pork Belly,Dinner,9
0425_2018_224_007,19:53,77,0,Pork Belly,Dinner,9
0425_2018_224_007,19:54,75,0,Pork Belly,Dinner,9
0425_2018_224_007,19:55,78,0,Pork Belly,Dinner,9
0425_2018_224_007,19:56,76,0,Pork Belly,Dinner,9
0501_2018_224_007,19:38,68,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:39,64,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:40,59,0,Spicy Chicken Fried Rice,Dinner,5
0501_2018_224_007,19:41,61,0,Spicy Chicken Fried Rice,Dinner,6
0501_2018_224_007,19:42,66,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:43,70,0,Spicy Chicken Fried Rice,Dinner,8
0501_2018_224_007,19:44,67,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:45,65,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:46,66,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:47,66,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:48,67,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:49,66,0,Spicy Chicken Fried Rice,Dinner,7
0501_2018_224_007,19:50,68,0,Spicy Chicken Fried Rice,Dinner,7
0506_2018_225_013,19:23,72,0,Pork Belly and beer,Dinner,8
0506_2018_225_013,19:24,76,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:25,76,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:26,77,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:27,76,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:28,75,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:29,78,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:30,81,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:31,81,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:32,81,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:33,79,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:34,78,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:35,79,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:36,78,0,Pork Belly and beer,Dinner,9
0506_2018_225_013,19:37,78,0,Pork Belly and beer,Dinner,9
